,frame,training day,mice_id,trial_index,idm_id,num_stim,tailbase_x,speed_tailbase,out_runway
13656,11143,day3,idm23_B563,idm23_16,idm23,1,110.46725925273545,-2.0986037757396607,0
13657,11144,day3,idm23_B563,idm23_16,idm23,1,110.45438261563328,-2.353329277695598,0
13658,11145,day3,idm23_B563,idm23_16,idm23,1,110.4534682215683,-2.612717255203356,0
13659,11146,day3,idm23_B563,idm23_16,idm23,1,110.43565566976127,-2.905580326713106,0
13660,11147,day3,idm23_B563,idm23_16,idm23,1,110.3629237814987,-3.317187767867474,0
13661,11148,day3,idm23_B563,idm23_16,idm23,1,110.28394914622018,-3.6925367320401534,0
13662,11149,day3,idm23_B563,idm23_16,idm23,1,110.19845589149536,-3.755688977598308,0
13663,11150,day3,idm23_B563,idm23_16,idm23,1,110.1065502217341,-3.730227067197154,0
13664,11151,day3,idm23_B563,idm23_16,idm23,1,109.9946470387102,-3.64952075140768,0
13665,11152,day3,idm23_B563,idm23_16,idm23,1,109.87638454285477,-3.522496752418093,0
13666,11153,day3,idm23_B563,idm23_16,idm23,1,109.74299568965516,-3.281206866467245,0
13667,11154,day3,idm23_B563,idm23_16,idm23,1,109.59205850049734,-3.000538149036341,0
13668,11155,day3,idm23_B563,idm23_16,idm23,1,109.44355883206234,-2.6580535476709186,0
13669,11156,day3,idm23_B563,idm23_16,idm23,1,109.30587906167108,-2.2768023044861008,0
13670,11157,day3,idm23_B563,idm23_16,idm23,1,109.2158203125,-2.015547134042673,0
13671,11158,day3,idm23_B563,idm23_16,idm23,1,109.13732877776856,-1.7485706379786232,0
13672,11159,day3,idm23_B563,idm23_16,idm23,1,109.06288337201592,-1.6625927733717512,0
13673,11160,day3,idm23_B563,idm23_16,idm23,1,108.99841340973144,-1.6160626575500625,0
13674,11161,day3,idm23_B563,idm23_16,idm23,1,108.95844428672083,-1.559226182500458,0
13675,11162,day3,idm23_B563,idm23_16,idm23,1,108.924268484748,-1.5288686031317298,0
13676,11163,day3,idm23_B563,idm23_16,idm23,1,108.89542492125332,-1.5864198527808393,0
13677,11164,day3,idm23_B563,idm23_16,idm23,1,108.86393207580404,-1.6629148117960657,0
13678,11165,day3,idm23_B563,idm23_16,idm23,1,108.82235434453746,-1.730072981131378,0
13679,11166,day3,idm23_B563,idm23_16,idm23,1,108.76871140376326,-1.742671714663892,0
