Unnamed: 0.1,Unnamed: 0,training day,DoB,exp_date,exp_name,mice_id,gender,total_trial,time_stim_begin,num_stim,num_enter,contrast,distance,comment,num_exp,exp_starttime,timestamp,latency_to_maxSpeed,fled_allover_duration,mean_speed,max_instance_speed2safezone,max_instance_speed2water,max_instance_speed_before,mean_speed_before,speed_var_before,pause_times_before,coefficiency_speed,index_max_frequency,duration_high_speed,longest_immobile_duration,first_immobile_start,total_immobile_duration,x_loc_looming,x_loc_off,x_loc_end,x_loc_exit,x_loc_distance_duration_high_speed,x_loc_fled_end,exit_idx,enter_idx,trial_end_idx,back_to_track_idx,duration_reward,furthest_loc,furthest_idx,nearest_back_loc,nearest_back_idx,furthest_loc_after_esc,nearest_back_loc_after_esc,reach_safe_idx,neck_nose_angle_at_looming,tailbase_nose_angle_at_looming,x_loc_immobile,max_speedS,nPeriodS,speed_fold,escape_distance,escape_max_acc,escape_acc_var,nPeriodW,durationsM,sum_duration_lsM,latency_to_first_escape,back_idx_after_flee,fastest_escape_start,freeze_start,first_freeze_duration,freeze_end,duration_between_escape_and_freeze,binary_occasion,trial_recheck,idm_id,trial_index,manual_label,stim_omit,unsure,comment_y,isDefensive,whichDecision_new,ignore_probability,escape_probability,freeze_probability,freeze_escape_probability,x_loc_off_to_sz,x_loc_end_to_sz,x_loc_exit_to_sz,x_loc_change,distance_under_threat,distance_fled_new,exit_time_after_looming,end_time_after_looming,reach_safe_time_after_looming,escape_to_reach_safe_time,decision_latency,first_decision,decision_latency_new,social_rank,decision_corrected,decision_score,speed_explore_25-50_mean,speed_explore_25-50_skewness,speed_explore_25-50_kurtosis,change_trial,phase,pair_trial,speed_explore_25-100_mean,speed_explore_25-100_skewness,speed_explore_25-100_kurtosis,time_shift,foraging_interval
142,3708,day4,20240306,20240511,test,idm33_1_A3A3,male,7,10:20:06,3.0,2.0,1.0,0.062696889,,0,,2024_05_11_10_20_06_462864,0.7333333333333333,1.0333333333333334,5.43866494916874,145.94029103285655,1.2710013776882587,-10.676654176723158,-0.2565316911895511,9.010693459024992,2.0,4.186918320470024,0,0.2666666666666666,9.966666666666669,1.7333333333333334,17.5,7.962913857214648,116.7988851127321,116.89796605603448,116.77633783018348,34.54679761325016,109.90304444006964,900,0,359,-2,0.3666666666666666,116.96594983007294,462,116.63749456026196,577,116.94189971195291,116.63749456026196,332.0,140.85361046377955,143.87172159225403,116.6984792046585,94.80584125988564,1,,102.6242294513895,-0.4461802506087139,1.3640517286594611,0,0.0,0.0,0.2,21.0,0.2,20.0,,,,0,7,idm33_1,idm33_1_7,,,,,1.0,1.0,0.0,0.9207704524665864,0.0076612903225806,0.0715682572108332,-16.798885112732087,-16.897966056034473,-16.776337830183476,108.93505219881982,108.83597125551744,101.940130582855,20.0,1.9666666666666663,1.0666666666666669,0.8666666666666667,0.2,1,0.2,sub,1.0,3,0.4863673445400523,0.0,-2.0,5.0,1,idm33_1_3.0,0.459778629952007,-1.3251968010908832,1.3643061113865729,35,22.511111111111113
143,3709,day4,20240306,20240511,test,idm33_1_A3A3,male,8,10:22:29,4.0,2.0,1.0,0.197050672,,0,,2024_05_11_10_22_29_980913,0.6333333333333333,0.8666666666666667,4.745352861366887,151.02640196439845,8.04030227378567,-18.47280885005412,-8.075886355169896,26.104720220451203,0.0,4.514495541876993,0,0.2333333333333333,10.566666666666666,1.4333333333333331,15.966666666666669,20.1341327697592,115.8917556884118,115.89602847314325,116.0815537618811,31.16740828968592,109.24395573866462,900,0,340,-2,0.0,115.96851945872017,460,115.79169947778516,889,115.91221428423408,115.79169947778516,326.0,-164.96848400541765,-156.10400649443045,115.9334305578581,97.77334174128484,1,-6.126714183520079,91.02161413541842,-0.6268617924674881,1.9821950155904728,10,0.0,0.0,0.1333333333333333,21.0,0.1333333333333333,20.0,,,,0,8,idm33_1,idm33_1_8,,,,,1.0,1.0,0.0,0.9001037857999199,0.0001612903225806,0.0997349238774998,-15.8917556884118,-15.896028473143236,-16.081553761881086,95.76189570338404,95.7576229186526,89.10982296890542,20.0,1.3333333333333333,0.8666666666666667,0.7333333333333333,0.1333333333333333,1,0.1333333333333333,sub,1.0,3,6.178520913804198,0.2785923614853089,-1.4566843779333136,5.0,1,idm33_1_4.0,8.354228692154484,0.1076791978536615,-0.6966276037799424,35,67.41666666666667
144,3711,day4,20240306,20240511,test,idm33_1_A3A3,male,10,10:31:15,5.0,3.0,1.0,0.197050672,,0,,2024_05_11_10_31_15_155553,0.7333333333333333,1.0666666666666669,4.689559373556555,140.98673058652898,3.014292260639867,-11.23204354037433,-6.329959997992649,4.833972762889235,0.0,4.158076748510883,0,0.1666666666666666,7.933333333333334,1.8,12.866666666666667,21.939940758662136,117.00042999834218,116.81133175149203,116.27537896841848,19.63528751606019,110.38758522256302,900,0,365,-2,0.0,117.00042999834218,539,116.27537896841848,899,116.92101370813992,116.27537896841848,332.0,158.98214949583323,166.3628009614473,116.94205901856763,79.64322592693398,1,,89.30537515736384,-0.0936470864079483,1.6781476625100555,0,0.0,0.0,0.2333333333333333,21.0,0.2333333333333333,20.0,,,,0,10,idm33_1,idm33_1_10,,,,,1.0,1.0,0.0036363636363636,0.8788461200785446,0.0173636363636363,0.1001538799214559,-17.00042999834218,-16.811331751492034,-16.275378968418458,94.8713909928299,95.06048923968004,88.44764446390087,20.0,2.1666666666666665,1.0666666666666669,0.8333333333333334,0.2333333333333333,1,0.2333333333333333,sub,1.0,3,4.989648933839158,-0.0765279085712685,-1.3302077025514805,5.0,2,idm33_1_5.0,6.065667175631483,-0.0117894519246699,-0.809896766584731,35,258.05
145,3714,day18,20240306,20240524,test,idm33_1_A3A3,male,13,10:00:48,6.0,6.0,1.0,0.197050672,,1,,2024_05_24_10_00_48_835424,0.6666666666666666,1.3666666666666667,4.690101154363577,136.8637300436055,26.54930959597316,-52.44852858458383,-7.373812183363324,260.8498365225088,2.0,3.360758345648834,1,0.2333333333333333,1.5666666666666669,1.7,5.366666666666666,18.05348007242623,116.62826772836542,113.68245529053382,113.67106767379528,27.744008031384706,113.36163119612068,900,0,348,-2,0.1,116.62826772836542,539,112.77557453995358,692,113.75762210916778,112.77557453995358,333.0,168.92164959446137,168.32876111804848,116.29605385858754,68.70297940995502,1,-1.91141614957818,99.20914190074804,-0.1583529429974026,1.1504354107752912,2,0.0,0.0,0.1333333333333333,21.0,0.1333333333333333,20.0,,,,0,13,idm33_1,idm33_1_13,,,,,1.0,1.0,0.0,0.9396070045960492,0.0001612903225806,0.0602317050813706,-16.628267728365415,-13.682455290533824,-13.671067673795282,95.6289752181076,98.5747876559392,95.30815112369446,20.0,1.6,1.1,0.9666666666666668,0.1333333333333333,1,0.1333333333333333,sub,1.0,3,35.60690650583131,0.5359395704575058,-1.2311921905910428,5.0,2,idm33_1_6.0,15.80585757269396,0.7114524658991881,-1.2290809691849125,16,
146,3715,day18,20240306,20240524,test,idm33_1_A3A3,male,14,10:02:34,7.0,6.0,1.0,0.05373997,,1,,2024_05_24_10_02_34_589192,0.5666666666666667,1.1666666666666667,5.390300020737652,138.35972197165938,2.103746341825111,-3.558193385001202,0.1925551749199467,1.5735460903440093,2.0,4.04364603182534,0,0.2666666666666666,15.8,1.8,17.666666666666668,7.155215559334591,115.4354328995358,115.4581347397215,115.46107608380304,33.49561523113706,111.40470841708805,900,0,359,-2,0.3333333333333333,115.51224459134616,510,115.35932837367376,815,115.45902970615052,115.35932837367376,333.0,33.76844190727246,1.7833131614445965,115.39497679045094,85.20872563694122,1,,103.97778858619914,-0.2036709150149324,1.626621371915378,0,0.0,0.0,0.2,21.0,0.2,20.0,,,,0,14,idm33_1,idm33_1_14,,,,,1.0,1.0,0.0,0.91160378579992,0.0076612903225806,0.0807349238774998,-15.435432899535805,-15.45813473972149,-15.461076083803052,108.30291918038692,108.28021734020122,104.24949285775344,20.0,1.9666666666666663,1.1,0.9,0.2,1,0.2,sub,1.0,3,0.1161748344765531,-0.7088117766847986,-1.4999999999999998,5.0,2,idm33_1_7.0,0.2155803060296835,-1.4221352544911223,1.366515001309233,16,18.55
147,3720,day18,20240306,20240524,test,idm33_1_A3A3,male,19,10:15:26,8.0,10.0,1.0,0.05373997,,1,,2024_05_24_10_15_26_431993,0.6666666666666666,1.1,5.476950945506837,153.4891969260641,8.608485053471066,-10.904612709058634,-0.6019470382262829,3.882556006514655,1.0,3.81773290369337,2,0.3,5.266666666666667,1.8666666666666667,9.366666666666667,6.109977459085399,115.07634542854774,115.35664088403514,115.23643864666226,41.2668322656768,112.2023103344662,900,0,356,-2,0.3333333333333333,115.42234773914126,377,112.77316421792108,863,115.42234773914126,112.77316421792108,329.0,-138.4477214781158,-98.53823111784712,115.30883335750995,93.30576790291585,1,,105.6901105076312,-0.2559695368247803,1.4515931819275192,0,0.0,0.0,0.1666666666666666,21.0,0.1666666666666666,20.0,,,,0,19,idm33_1,idm33_1_19,,,,,1.0,1.0,0.0,0.8926037857999198,0.0001612903225806,0.1072349238774998,-15.07634542854774,-15.356640884035142,-15.236438646662254,109.24666342494974,108.96636796946234,106.09233287538078,20.0,1.8666666666666667,0.9666666666666668,0.8,0.1666666666666666,1,0.1666666666666666,sub,1.0,3,,,,5.0,2,idm33_1_8.0,,,,16,374.68333333333334
148,3723,day18,20240306,20240524,test,idm33_1_A3A3,male,22,10:23:17,9.0,11.0,1.0,0.05373997,,1,,2024_05_24_10_23_17_959284,0.7,1.2666666666666666,5.469216771427334,159.3812438614906,9.625811698320442,-1.874451823884953,-0.1430527978002654,0.2947499409276298,3.0,4.171003822143269,1,0.3,3.5,1.6666666666666667,11.366666666666667,6.2669602452285735,116.44762697902854,116.0781690359748,116.47741343045423,43.66264768241256,115.62572141288128,900,0,350,-2,0.4333333333333333,117.2394689261439,485,115.99399167979112,495,116.14622015915118,115.99399167979112,331.0,124.91347973523906,101.589169502961,116.13158855893566,83.56674797425988,1,,109.42223882295724,0.0006299537192712,1.5335491392471914,0,0.0,0.0,0.2,21.0,0.2,20.0,,,,0,22,idm33_1,idm33_1_22,,,,,1.0,1.0,0.0,0.959518163089297,0.0001612903225806,0.0403205465881225,-16.44762697902853,-16.078169035974803,-16.477413430454245,109.81120879074624,110.18066673379997,109.35876116765272,20.0,1.6666666666666667,1.0333333333333334,0.8333333333333334,0.2,1,0.2,sub,1.0,3,,,,5.0,2,idm33_1_9.0,,,,17,222.71666666666667
149,3726,day18,20240306,20240524,test,idm33_1_A3A3,male,25,10:28:16,10.0,12.0,1.0,0.197050672,,1,,2024_05_24_10_28_16_414054,0.7666666666666667,0.9,4.56266314998673,148.81535493503088,8.764414356733438,-18.785603335416987,-6.74032045709018,20.161910460851622,0.0,3.887046376462864,2,0.2333333333333333,1.933333333333333,2.1666666666666665,7.8,21.45525410700224,115.81573016826924,117.36686759159484,116.21694341488254,30.548179080062585,110.21481914166114,898,0,364,-2,0.0,117.38416207311008,410,112.95160532714412,879,117.38059774950266,112.95160532714412,329.0,176.4552558103965,170.98656616968452,117.3432656042772,94.85098510435536,1,-6.307153977589483,91.05940064447944,-0.4050890055435535,1.875534999518925,4,0.0,0.0,0.2333333333333333,21.0,0.2333333333333333,20.0,,,,0,25,idm33_1,idm33_1_25,,,,,1.0,1.0,0.0,0.9420799762761104,0.0001612903225806,0.0577587334013093,-15.81573016826922,-17.366867591594833,-16.216943414882536,95.9116134845926,94.36047606126698,88.75956503465889,19.933333333333334,2.1333333333333333,0.9666666666666668,0.7333333333333333,0.2333333333333333,1,0.2333333333333333,sub,1.0,3,9.153820742018656,-0.1062615462893547,-0.9274786304257648,5.0,2,idm33_1_10.0,6.809777748686468,0.5785684642032501,0.1639969620201551,17,144.83333333333334
150,3784,day4,20240328,20240607,test,idm33_3_90A3,male,1,9:59:28,1.0,1.0,1.0,0.192572212,,0,,2024_06_07_09_59_28_940699,1.7666666666666666,2.433333333333333,16.615949796965673,58.540958878646485,20.0180645949284,-32.278009123899736,-9.190567978689428,134.63872711013772,1.0,1.121358492311833,0,0.7333333333333333,0.0666666666666666,0.3333333333333333,0.1333333333333333,19.298365423470656,116.06657734811044,112.72680081233422,116.06657734811044,39.81854636599594,109.73664544305372,473,23,446,-2,0.0,116.06657734811044,472,116.06657734811044,472,112.11588196286472,112.11588196286472,392.0,-179.4793547502638,-178.85943039339008,16.990900095324935,37.62369288226554,1,-1.815891418075651,92.78611500383371,-0.0586094145910593,0.0927159592800603,4,0.0,0.0,1.2333333333333334,21.0,1.2333333333333334,20.0,,,,0,1,idm33_3,idm33_3_1,,,,,1.0,3.0,0.0625800803404259,0.0580214318640383,0.0007336236702801,0.8786648641252554,-16.066577348110417,-12.726800812334208,-16.066577348110417,93.42843538886356,96.76821192463976,90.43828001958306,5.766666666666667,4.866666666666666,3.066666666666667,1.8333333333333333,1.2333333333333334,1,20.0,sub,3.0,2,19.88341477859216,-0.7188830677684704,-1.1402759486352358,7.0,1,idm33_3_1.0,19.354693528329577,-0.3629826017093554,-0.8731369767487465,64,
151,3785,day4,20240328,20240607,test,idm33_3_90A3,male,2,10:01:30,2.0,2.0,1.0,0.197050672,,0,,2024_06_07_10_01_30_260086,1.8,1.7666666666666666,4.763599162401437,77.91866249294387,10.464604057427607,-29.472543675583807,-4.355850536255412,141.74473287295413,0.0,2.960479359627823,0,0.4333333333333333,14.133333333333333,0.5333333333333333,14.766666666666667,19.11775154903017,115.83489747388926,115.8847474925398,114.86899081634064,30.41383859649577,111.32100444763346,900,0,413,-2,0.0,115.91713854235743,449,114.86250414456234,898,115.90474630097812,114.86250414456234,380.0,-163.11132451968675,-149.2357612967131,115.8848536969496,51.65630450164673,1,-2.1725890276042783,93.07515866981996,-0.0996200562430904,0.3623340016407773,6,0.4,0.4,1.3333333333333333,21.0,1.3333333333333333,0.5333333333333333,0.4,0.9333333333333332,0.4,0,2,idm33_3,idm33_3_2,,,,,1.0,3.0,0.0082874357506062,0.0402516674983438,0.0005217751528667,0.9509391215981832,-15.834897473889251,-15.88474749253979,-14.868990816340636,96.7669959435096,96.71714592485908,92.20325289860328,20.0,3.7666666666666666,2.6666666666666665,1.3333333333333333,0.5333333333333333,2,0.5333333333333333,sub,3.0,2,13.028905508217546,0.1777572939513391,-1.345205856961195,7.0,1,idm33_3_2.0,12.271181141778708,0.3542127028492218,-0.8830406915733557,72,20.691666666666666
152,3786,day4,20240328,20240607,test,idm33_3_90A3,male,3,10:03:09,3.0,2.0,1.0,0.049261511,,0,,2024_06_07_10_03_09_149438,2.0,2.333333333333333,5.61020326410664,65.7332789695877,0.195795845078437,-0.1209184064226316,0.0056074926548227,0.0030659098602889,1.0,2.674427845461393,0,0.5,9.466666666666669,4.0,12.566666666666666,7.8649758255450095,110.47021743410149,110.47861664870692,116.5210781215462,30.018999904156992,108.27605051703416,900,0,420,-2,1.1,110.48535285767576,420,110.42362089688328,449,110.38153675190652,110.38153675190652,379.0,,-0.2408498560227164,110.49012946576592,42.389986710694885,1,,99.98716432283037,-0.0956247271350105,0.275887777407617,0,0.0,0.0,0.8666666666666667,21.0,0.8666666666666667,20.0,,,,0,3,idm33_3,idm33_3_3,,,,,1.0,3.0,0.0141354044642918,0.0674302737361605,0.0060364958626872,0.9123978259368604,-10.47021743410147,-10.478616648706907,-16.521078121546207,102.6136408231619,102.60524160855644,100.41107469148916,20.0,4.0,2.6333333333333333,1.7666666666666666,0.8666666666666667,1,20.0,sub,3.0,2,,,,7.0,1,idm33_3_3.0,,,,72,11.633333333333333
153,3787,day4,20240328,20240607,test,idm33_3_90A3,male,4,10:05:00,4.0,2.0,1.0,0.197050672,,0,,2024_06_07_10_05_00_459368,0.9666666666666668,2.2666666666666666,16.800817576033918,63.76576068058142,13.786923879250953,-27.837902541631145,-7.164014129910493,93.93905398308992,1.0,1.115875210913473,0,0.3666666666666666,0.2,4.133333333333334,0.2,19.2592448024598,116.24359967327035,116.24359967327035,116.24359967327035,20.705433893583187,110.14568913710212,469,0,469,-2,0.0,116.24359967327035,468,116.24359967327035,468,111.7160391971983,111.7160391971983,370.0,-159.64099678363735,-176.4453008179946,112.807933210378,40.64360702174522,1,-2.0843774262234405,93.61114542427369,-0.1065803743744996,0.1458567990282669,6,0.0,0.0,0.5666666666666667,21.0,0.5666666666666667,20.0,,,,0,4,idm33_3,idm33_3_4,,,,,1.0,1.0,0.0284621885895114,0.5553983871358941,0.0104756542483472,0.4056637700262472,-16.243599673270346,-16.243599673270346,-16.243599673270346,96.98435487081056,96.98435487081056,90.88644433464232,5.633333333333334,5.633333333333334,2.333333333333333,1.7666666666666666,0.5666666666666667,1,0.5666666666666667,sub,1.0,3,10.621406420365432,1.1223227649742926,0.4458170758497917,7.0,1,idm33_3_4.0,11.969320113603022,0.1314483858021952,-1.0187339012010337,72,18.4
154,3789,day4,20240328,20240607,test,idm33_3_90A3,male,6,10:08:48,5.0,3.0,1.0,0.197050672,,0,,2024_06_07_10_08_48_945764,1.1,3.8333333333333335,4.747207672593776,55.94458999670849,12.943173225429286,-63.20882562938357,-11.54100858720727,114.95571776936028,2.0,2.305769930741656,0,0.4,3.466666666666667,0.1666666666666666,9.433333333333334,19.997851465361823,115.98247886273212,117.04074363809684,115.05740650558135,19.709950737991125,111.52720905172411,900,40,474,-2,0.0,117.07678578829577,474,115.05740650558135,899,86.86779947053216,86.86779947053216,419.0,-160.01653819363196,-169.60836156123153,115.94881206482096,41.25110865786928,2,-2.155138282474713,44.32882309971817,-0.0889172176657502,0.1120195299964995,2,0.0,0.0,0.6666666666666666,21.0,0.6666666666666666,20.0,,,,0,6,idm33_3,idm33_3_6,,,,,1.0,3.0,0.0793625140899124,0.2131672754778336,0.1533358488198649,0.5541343616123889,-15.982478862732108,-17.040743638096817,-15.057406505581351,97.042892172735,95.98462739737028,91.52935758636232,20.0,5.8,3.966666666666667,3.3,0.6666666666666666,1,20.0,sub,3.0,2,16.185770174088898,-0.1586660556408732,-0.7339796705898873,7.0,1,idm33_3_5.0,19.815063950791675,0.8021175215841699,0.1858313622489991,72,109.65
155,3790,day4,20240328,20240607,test,idm33_3_90A3,male,7,10:10:54,6.0,4.0,1.0,0.058218429,,0,,2024_06_07_10_10_54_112964,0.8666666666666667,2.4,14.230486915522452,61.45791139738334,8.096192476706307,-9.715748963505115,0.0311117337408487,4.879560545842351,5.0,1.3443491432489518,0,0.3333333333333333,0.9333333333333332,3.2333333333333334,0.9666666666666668,8.259679981504892,116.41623148762156,108.14885713693634,116.41623148762156,17.989773697182734,106.66283014029344,527,0,430,-2,0.6666666666666666,116.41623148762156,526,116.41623148762156,526,107.82352583098476,107.66878665347316,375.0,115.27814376222392,126.5131959511724,108.04210162984911,40.54708384259799,1,,99.10558134933996,-0.0569198258008191,0.142343790596689,0,0.0,0.0,0.4333333333333333,21.0,0.4333333333333333,20.0,,,,0,7,idm33_3,idm33_3_7,,,,,1.0,1.0,0.0025052854122621,0.955351727116191,0.0074531099880233,0.0346898774835238,-16.416231487621566,-8.14885713693634,-16.416231487621566,99.88917715543144,108.15655150611668,98.40315015878856,7.566666666666666,4.333333333333333,2.5,2.066666666666667,0.4333333333333333,1,0.4333333333333333,sub,1.0,3,0.3365558654623386,-9.52762427895575e-16,-2.0,7.0,1,idm33_3_6.0,0.7413733664133676,-0.2893902584730414,-1.1758276177855442,72,25.41111111111111
156,3791,day4,20240328,20240607,test,idm33_3_90A3,male,8,10:14:06,7.0,5.0,1.0,0.192572212,,0,,2024_06_07_10_14_06_483188,1.8333333333333333,2.433333333333333,-0.4704766947834846,47.05802134036792,25.37716769300687,-48.29461580460837,-17.414367379746622,198.7438025826128,1.0,1.116961704562601,1,0.5333333333333333,1.6666666666666667,4.933333333333334,4.0,18.654327311629643,91.92210748404344,108.73492480209715,8.116178908883525,22.88946096081316,90.12387902540618,900,129,499,522,6.933333333333334,108.7476615602205,499,7.603336000316023,759,92.5999836807858,7.603336000316023,465.0,-171.1927567341338,-173.69004600057403,7.983241964082186,30.05330168281625,2,-1.0782637831342543,73.10010817955282,-0.042222204029309,0.0770434337675579,2,0.0,0.0,0.9333333333333332,10.233333333333333,0.9333333333333332,20.0,,,,0,8,idm33_3,idm33_3_8,,,,,1.0,3.0,0.0571394125142722,0.0638500893713023,0.0132815299816135,0.8657289681328116,8.077892515956561,-8.734924802097158,91.88382109111647,90.08059749046753,73.2677801724138,71.46955171377653,20.0,6.633333333333334,5.5,4.566666666666666,0.9333333333333332,1,20.0,sub,3.0,2,26.88197434695248,0.5025499110445133,-1.2573016228815193,7.0,2,idm33_3_7.0,31.406720486075148,0.7169576851248046,-0.4421314421122186,72,91.41666666666667
157,3792,day4,20240328,20240607,test,idm33_3_90A3,male,9,10:16:05,8.0,5.0,1.0,0.062696889,,0,,2024_06_07_10_16_05_850344,1.7666666666666666,5.366666666666666,11.7207768309972,45.5312066213751,1.72694521455036,-16.596087739104146,-0.4280343780663662,11.928998217294971,4.0,1.137396206759646,0,0.4,0.1333333333333333,0.6666666666666666,0.2666666666666666,4.63974901599024,110.8645129621187,111.21626844330238,115.97136267782145,16.195163716688086,109.25131654612898,591,0,518,-2,1.6666666666666667,111.22643557277851,518,110.72877595532162,543,92.57815608421753,92.57815608421753,478.0,,,111.1488066250829,29.660282427867568,2,,86.63504651623633,-0.0207757882441833,0.0108904053981717,0,0.0,0.0,1.3666666666666667,21.0,1.3666666666666667,20.0,,,,0,9,idm33_3,idm33_3_9,,,,,1.0,3.0,0.0915381576362631,0.0753521723465457,0.0204556180351359,0.8126540519820553,-10.864512962118692,-11.216268443302384,-15.971362677821444,106.57651942731216,106.22476394612843,104.61156753013871,9.7,7.266666666666667,5.933333333333334,4.566666666666666,1.3666666666666667,1,20.0,sub,3.0,2,,,,7.0,2,idm33_3_8.0,,,,72,4.6
158,3793,day4,20240328,20240607,test,idm33_3_90A3,male,10,10:20:28,9.0,6.0,1.0,0.197050672,,0,,2024_06_07_10_20_28_955492,1.6666666666666667,2.1,-0.6874605106675201,71.3062643846731,21.099440565050628,-37.927634096885605,-10.669860601248534,138.2027316204792,2.0,1.3292415029841562,1,0.4333333333333333,1.6,0.7,3.4,20.24747667388512,115.98620249295428,117.26807806283158,7.453964058010058,27.569863721609742,110.19359671595242,900,49,458,584,4.166666666666667,117.26860519935344,458,7.3622702034462035,879,113.06650856888264,7.3622702034462035,382.0,-177.28159111664024,-173.37358949670457,7.41217380999254,43.13317897244108,1,-2.016493380591309,91.5749660663959,-0.0536575540991685,0.1706639474623767,2,0.0,0.0,1.2,13.566666666666666,1.2,20.0,,,,0,10,idm33_3,idm33_3_10,,,,,1.0,3.0,0.0246595702452253,0.0845045643835936,0.0011826946930965,0.8896531706780842,-15.98620249295428,-17.26807806283157,92.54603594198996,97.02060138894646,95.73872581906916,89.94612004206732,20.0,5.266666666666667,2.7333333333333334,1.5333333333333334,1.2,1,20.0,sub,3.0,2,15.093599243568816,0.5768108266555291,-1.1538232794714325,7.0,2,idm33_3_9.0,21.17032525717834,0.1974658382658361,-1.0834369525882015,72,126.68333333333334
159,3796,day16,20240328,20240619,test,idm33_3_90A3,male,13,9:32:49,10.0,8.0,1.0,0.197050672,,1,,2024_06_19_09_32_49_075188,2.3666666666666667,1.6666666666666667,3.927757633604082,82.26542798700257,26.326206399373348,-41.64766404983615,-7.450523846084883,257.6605081603079,0.0,2.491451508835732,2,0.5,1.6333333333333333,0.4,7.0,15.269261043963446,113.6034353241048,113.54915709963528,95.94801682692308,36.928495290741054,110.14350482323444,900,0,418,853,2.0,113.60355188992044,538,95.94554546973433,897,113.57279405669762,95.94554546973433,397.0,168.84436793335868,170.92193472703855,113.60455176558357,57.56209841113576,1,-1.8001650417682564,98.93467522173412,-0.1693456319090964,0.34647423176903,4,0.9333333333333332,0.9333333333333332,1.9,21.0,1.9,0.4,0.9333333333333332,1.3333333333333333,0.5666666666666667,0,13,idm33_3,idm33_3_13,,,,,1.0,3.0,0.0134075355582061,0.0108163838104005,0.0068355006430627,0.9689405799883304,-13.603435324104783,-13.54915709963528,4.051983173076923,98.27989605567184,98.33417428014135,94.874243779271,20.0,3.933333333333333,3.2333333333333334,1.3333333333333333,0.4,2,0.4,sub,3.0,2,36.25651008516336,0.5108627006234222,-1.0033606596447948,7.0,2,idm33_3_10.0,20.1483674484281,0.0080346503488413,-1.7327382011921546,33,
160,3841,day4,20240328,20240607,test,idm33_4_95A3,male,1,10:32:34,1.0,1.0,1.0,0.197050672,,0,,2024_06_07_10_32_34_925521,0.9666666666666668,1.6,21.376997301174104,83.3697759959541,20.54477836939844,-40.28519197352851,-14.783663622572917,155.64863251775125,0.0,1.1858991901097533,0,0.5666666666666667,0.0333333333333333,2.5,0.0333333333333333,20.38583705912218,118.51001133833842,109.67284443903348,118.51001133833842,43.22367153825432,109.32167826280671,438,97,368,-2,0.0,118.51001133833842,437,118.51001133833842,437,113.0601519389151,113.0601519389151,353.0,-171.7450509965625,-166.375806581233,109.59978810925068,57.103453032561454,1,-2.110380402472952,93.24058060785188,-0.1418746699061113,0.2589748953147182,4,0.0,0.0,0.5333333333333333,21.0,0.5333333333333333,20.0,,,,0,1,idm33_4,idm33_4_1,,,,,1.0,1.0,0.0044791077848235,0.6401478543869092,0.0008977454870019,0.3544752923412652,-18.510011338338405,-9.67284443903348,-18.510011338338405,89.2870073799113,98.12417427921622,88.93584120368453,4.6,2.2666666666666666,1.7666666666666666,1.2333333333333334,0.5333333333333333,1,0.5333333333333333,sub,1.0,3,34.32380477136263,-0.7176490163032435,-0.8207796007770654,6.0,1,idm33_4_1.0,26.94579209023993,-0.7046861045086775,-0.0947329127333014,37,
161,3842,day4,20240328,20240607,test,idm33_4_95A3,male,2,10:34:38,2.0,3.0,1.0,0.179136834,,0,,2024_06_07_10_34_38_164365,1.5333333333333334,1.4666666666666666,34.12082738922001,122.14962821568822,30.241668251819693,-35.95006432178696,-6.783883968278625,115.46410502105086,0.0,1.0657434772684449,0,0.3,0.0666666666666666,0.6,0.0666666666666666,17.484104308272546,115.69700066905082,114.92961371610012,115.69700066905082,32.593344415720324,114.80034400484124,386,0,376,-2,1.0,115.69700066905082,385,115.69700066905082,385,115.69700066905082,115.69700066905082,361.0,177.55586187858088,177.54923280297282,13.557915806454115,67.15464163445435,1,-3.052500152969212,101.45766066557272,0.0210731519629197,1.0425635153031618,4,0.0,0.0,1.0333333333333334,21.0,1.0333333333333334,20.0,,,,1,2,idm33_4,idm33_4_2,,,,,1.0,3.0,0.080913890014032,0.2341794027077045,0.0049422174070061,0.6799644898712573,-15.697000669050812,-14.92961371610011,-15.697000669050812,97.44550940782756,98.21289636077827,97.31623969656869,2.8666666666666667,2.533333333333333,2.033333333333333,1.0,1.0333333333333334,1,20.0,sub,3.0,2,26.493981156488303,0.8590834487323638,-0.7032845785134412,6.0,1,idm33_4_2.0,12.00388131097797,0.5427760492519172,-0.2284909379671482,37,16.877777777777776
