,Unnamed: 0.1,Unnamed: 0,training day,DoB,exp_date,exp_name,mice_id,gender,total_trial,time_stim_begin,num_stim,num_enter,contrast,distance,comment,num_exp,exp_starttime,timestamp,latency_to_maxSpeed,fled_allover_duration,mean_speed,max_instance_speed2safezone,max_instance_speed2water,max_instance_speed_before,mean_speed_before,speed_var_before,pause_times_before,coefficiency_speed,index_max_frequency,duration_high_speed,longest_immobile_duration,first_immobile_start,total_immobile_duration,x_loc_looming,x_loc_off,x_loc_end,x_loc_exit,x_loc_distance_duration_high_speed,x_loc_fled_end,exit_idx,enter_idx,trial_end_idx,back_to_track_idx,duration_reward,furthest_loc,furthest_idx,nearest_back_loc,nearest_back_idx,furthest_loc_after_esc,nearest_back_loc_after_esc,reach_safe_idx,neck_nose_angle_at_looming,tailbase_nose_angle_at_looming,x_loc_immobile,max_speedS,nPeriodS,speed_fold,escape_distance,escape_max_acc,escape_acc_var,nPeriodW,durationsM,sum_duration_lsM,latency_to_first_escape,back_idx_after_flee,fastest_escape_start,freeze_start,first_freeze_duration,freeze_end,duration_between_escape_and_freeze,binary_occasion,trial_recheck,idm_id,trial_index,manual_label,stim_omit,unsure,comment_y,isDefensive,whichDecision_new,ignore_probability,escape_probability,freeze_probability,freeze_escape_probability,x_loc_off_to_sz,x_loc_end_to_sz,x_loc_exit_to_sz,x_loc_change,distance_under_threat,distance_fled_new,exit_time_after_looming,end_time_after_looming,reach_safe_time_after_looming,escape_to_reach_safe_time,decision_latency,first_decision,decision_latency_new,condition,risk,reward,decision_corrected,decision_score,up_attention_bouts,drinking,change_trial,phase,speed_explore_25-50_mean,speed_explore_25-50_skewness,speed_explore_25-50_kurtosis,speed_explore_25-100_mean,speed_explore_25-100_skewness,speed_explore_25-100_kurtosis
522,522,5107,day3,20240606,20240821,test,idm43_7FC3,male,67,14:00:26,1,1,1.0,0.197050672,,3,,2024_08_21_14_00_26_141470,0.8,2.1,4.842452349,71.70233124,19.84060867,-26.974361,-7.214837505,165.5397434,1,1.904374625,2,0.366666667,0.666666667,3.533333333,2.266666667,17.40915459,111.0387737,111.0641669,111.6282431,23.48084354,109.5308627,900,0,381,590,0.2,114.8771306,504,97.98399195,614,111.5181143,97.98399195,365,159.7242227,160.7546276,114.7771469,45.14848425,2,-2.255214774,95.16485709,-0.127281069,0.431725792,6,0.0,0.0,0.366666667,21.0,0.366666667,20.0,,,,0,67,idm43,idm43_67,,,,,1.0,1.0,0.003333333,0.978541403,0.005937606,0.012187657,-11.03877368,-11.06416689,-11.62824312,93.6550123,93.62961908,92.12170815,20.0,2.7,2.166666667,1.8,0.366666667,1,0.366666667,no_high,high,none,1,3,2,,3,1,15.27096939,-0.165258124,-1.461640067,13.573660752041087,-0.023613229078593527,-1.2370048082151712
523,523,5108,day3,20240606,20240821,test,idm43_7FC3,male,68,14:03:55,2,2,1.0,0.197050672,,3,,2024_08_21_14_03_55_138644,1.166666667,1.9,4.604930906,67.19922117,11.82596144,-17.07944194,-8.064143188,17.41226516,0,2.278946697,1,0.633333333,2.1,3.2,5.733333333,22.56260718,114.5210518,115.5871032,111.4763989,38.62137594,109.3814338,900,0,389,-2,0.0,116.5320776,430,111.3096934,888,115.6157201,111.3096934,358,160.8027853,166.9380686,114.740461,45.29445783,1,-3.131196932,85.6425812,-0.18086451,1.791190932,10,0.0,0.0,0.366666667,21.0,0.366666667,20.0,,,,0,68,idm43,idm43_68,,,,,1.0,1.0,0.000917311,0.87956339,0.010805556,0.108713743,-14.52105179,-15.58710316,-11.47639888,93.02449598,91.95844461,86.81882661,20.0,2.966666667,1.933333333,1.566666667,0.366666667,1,0.366666667,no_high,high,none,1,3,4,,3,1,6.344976308,0.455889768,-0.760318272,8.241901901759288,0.09296288932648666,-1.0627269053226824
524,524,5109,day3,20240606,20240821,test,idm43_7FC3,male,69,14:09:15,3,3,1.0,0.197050672,,3,,2024_08_21_14_09_15_484484,1.0,1.566666667,4.929124196,86.98755946,13.30951941,-36.39852206,-9.296211356,216.2453333,2,3.150207744,0,0.466666667,2.866666667,2.6,9.333333333,18.2852767,116.3698724,112.7646096,116.7521439,36.35378518,111.1451102,900,0,376,-2,0.0,116.3698724,539,116.1904932,613,112.7670523,112.7395842,354,161.6996044,168.3579823,116.3867939,59.69248767,1,-2.436218986,95.27867543,-0.252223674,0.469150605,6,0.0,0.0,0.566666667,21.0,0.566666667,20.0,,,,0,69,idm43,idm43_69,,,,,1.0,3.0,0.005574739,0.484716574,0.010995785,0.498712903,-16.3698724,-12.76460958,-16.75214395,94.47933288,98.0845957,92.85983349,20.0,2.533333333,1.8,1.233333333,0.566666667,1,20.0,no_high,high,none,3,2,1,,3,2,16.82956864,0.272449783,-1.574463713,20.688171530779613,-0.37737786930532063,-0.8730617606344628
525,525,5110,day3,20240606,20240821,test,idm43_7FC3,male,70,14:11:01,4,4,1.0,0.192572212,,3,,2024_08_21_14_11_01_083479,1.266666667,1.833333333,4.929651101,73.6834677,12.13019404,-26.39724035,-9.586710783,44.8651024,1,2.82982143,1,0.5,2.033333333,4.1,9.633333333,18.16011108,116.3727283,116.7289301,116.2894985,32.61346759,108.7782177,900,0,426,-2,0.0,116.7480767,441,116.2826138,887,116.6069945,116.2826138,370,177.5470602,175.5057431,116.5169707,49.45026805,1,-2.872031088,91.90523377,-0.088085907,0.249033266,8,0.0,0.0,0.833333333,21.0,0.833333333,20.0,,,,0,70,idm43,idm43_70,,,,,1.0,3.0,0.0099076,0.249908291,0.000904917,0.739279193,-16.37272826,-16.72893008,-16.28949854,98.568819,98.21261718,90.61810659,20.0,4.2,2.333333333,1.5,0.833333333,1,20.0,no_high,high,none,3,2,1,,3,2,11.22391511,-0.140733261,-0.733551584,12.59439664483776,0.8303826849759658,0.6087641382448119
526,526,5111,day3,20240606,20240821,test,idm43_7FC3,male,71,14:16:53,5,5,1.0,0.197050672,,3,,2024_08_21_14_16_53_752185,1.266666667,1.733333333,6.997784756,80.80593005,4.522630724,-38.68178511,-9.961133243,111.5760139,2,2.422271688,0,0.466666667,0.966666667,0.133333333,2.366666667,20.05642984,113.3842851,112.7480495,119.582716,34.37041038,111.1926807,736,0,405,-2,0.0,113.4403105,521,111.5578607,570,112.7572905,111.5578607,361,137.0704782,146.061094,112.7463437,51.71376728,1,-1.814338078,91.22161299,-0.11882553,0.232471177,6,0.0,0.0,0.766666667,21.0,0.766666667,20.0,,,,0,71,idm43,idm43_71,,,,,1.0,3.0,0.008959966,0.305211862,0.005834494,0.679993677,-13.38428511,-12.74804947,-19.58271597,92.69161963,93.32785528,91.13625087,14.53333333,3.5,2.033333333,1.266666667,0.766666667,1,20.0,no_high,high,none,3,2,2,,3,2,7.78678068,0.677357325,-0.974043065,13.903689026693591,0.6420069571716002,-0.9149650623051544
527,527,5112,day3,20240606,20240821,test,idm43_7FC3,male,72,14:18:58,6,6,1.0,0.197050672,,3,,2024_08_21_14_18_58_462892,1.733333333,1.533333333,4.967790139,84.73639193,8.616962592,-23.25663251,-8.04968405,36.36919483,1,3.131025107,0,0.433333333,5.5,0.366666667,11.46666667,19.4677498,117.0102306,114.4183418,116.7353714,32.56432381,108.7794432,900,0,416,-2,0.0,117.4723985,507,116.664692,873,114.4281851,114.4030354,376,165.0579219,160.3098659,117.0492154,58.31930228,1,-3.380430687,90.95813567,-0.162460765,0.261359786,10,0.0,0.0,1.3,21.0,1.3,20.0,,,,0,72,idm43,idm43_72,,,,,1.0,3.0,0.013264384,0.058315004,0.000349361,0.928071251,-17.01023059,-14.41834176,-16.73537142,94.95059196,97.54248079,89.31169343,20.0,3.866666667,2.533333333,1.233333333,1.3,1,20.0,no_high,high,none,3,2,4,,3,2,7.654919388,0.101306593,-1.465351711,7.962132570031722,0.5107224214506105,-0.7525563913401996
528,528,5113,day3,20240606,20240821,test,idm43_7FC3,male,73,14:21:51,7,7,1.0,0.197050672,,3,,2024_08_21_14_21_51_359660,1.8,1.733333333,2.391680295,89.9079196,17.80603041,-31.36059361,-9.28985221,95.70689069,2,2.055890322,1,0.433333333,2.466666667,0.433333333,3.933333333,20.63206972,116.8976436,117.1228034,71.49022811,35.33634101,110.7328778,900,0,440,745,0.0,117.1244845,452,71.49022811,899,117.1001093,71.49022811,377,115.3852879,131.5587835,117.0682065,52.09337148,1,-2.272069162,91.49671084,-0.097971486,0.302951842,6,0.5,0.5,1.3,21.0,1.3,0.433333333,0.5,0.933333333,0.366666667,0,73,idm43,idm43_73,,,,,1.0,3.0,0.015023189,0.041251667,0.001355108,0.942370035,-16.89764356,-17.12280338,28.50977189,96.49073367,96.26557384,90.10080806,20.0,4.666666667,2.566666667,1.266666667,0.433333333,2,0.433333333,no_high,high,none,3,2,3,,3,2,11.08194658,0.202865608,-1.254932119,11.87437964371357,0.45292132829603166,-1.2177451647515067
529,529,5114,day3,20240606,20240821,test,idm43_7FC3,male,74,14:25:45,8,8,1.0,0.197050672,,3,,2024_08_21_14_25_45_227785,1.866666667,16.1,4.628191534,84.70126638,14.75463348,-26.2657114,-9.27392915,64.73450816,2,2.341578017,1,0.533333333,1.1,0.633333333,4.4,19.61575083,111.7040264,112.065747,111.40889,41.19961641,109.9490355,900,0,402,714,0.0,112.2668062,465,94.18902507,780,112.1825719,94.18902507,378,176.1618439,174.4557104,112.1625212,57.63647478,2,-3.078081273,93.36904717,-0.166203392,0.262387457,8,0.5,0.5,1.4,21.0,1.4,0.633333333,0.5,1.133333333,0.266666667,0,74,idm43,idm43_74,,,,,1.0,3.0,0.013444242,0.029251667,0.001355108,0.955948982,-11.70402644,-12.06574701,-11.40889,92.44999618,92.08827562,90.33328466,20.0,3.4,2.6,1.2,0.633333333,2,0.633333333,no_high,high,none,3,2,2,,3,2,11.71481849,-0.022377095,-1.449475634,11.56209591240991,0.04934008336658104,-1.24475455005985
530,530,5115,day3,20240606,20240821,test,idm43_7FC3,male,75,14:28:32,9,9,1.0,0.197050672,,3,,2024_08_21_14_28_32_730357,3.866666667,1.766666667,4.923645156,78.03790004,5.873412678,-29.45776929,-8.525080229,62.19407046,0,3.066780381,0,0.566666667,6.2,0.566666667,13.23333333,20.9008462,117.0356575,117.3703516,116.9892971,40.74092891,111.4940953,900,0,496,-2,0.0,117.3745195,496,116.9646806,758,117.3103617,116.9646806,439,128.6081664,141.0814768,116.9907667,51.20833198,1,-2.39001038,90.74452035,-0.129384219,0.205617174,6,1.4,1.4,3.333333333,21.0,3.333333333,1.466666667,1.4,2.866666667,0.466666667,0,75,idm43,idm43_75,,,,,1.0,3.0,0.008856115,0.00673305,0.00078247,0.983628364,-17.03565748,-17.37035161,-16.9892971,96.46950541,96.13481128,90.59324909,20.0,6.533333333,4.633333333,1.3,1.466666667,2,1.466666667,no_high,high,none,3,2,4,,3,2,7.400444492,-0.082193404,-1.041189115,9.745570742068136,0.7105845497339655,-0.4644156975026643
531,531,5116,day3,20240606,20240821,test,idm43_7FC3,male,76,14:33:07,10,10,1.0,0.197050672,,3,,2024_08_21_14_33_07_764194,2.4,1.666666667,4.875723729,85.6361351,7.979822286,-34.69282603,-8.574826647,92.39731381,2,3.162464486,1,0.5,4.733333333,0.233333333,11.2,20.24348769,117.0872236,117.4585285,117.0563872,39.31724188,111.9611072,900,0,452,-2,0.0,117.4608132,483,116.9664148,844,117.4172305,116.9664148,393,-176.1089441,-179.5133936,117.0403227,55.22106408,1,-2.232304998,92.71046892,-0.150680056,0.277457731,6,0.733333333,0.733333333,1.866666667,21.0,1.866666667,0.533333333,0.733333333,1.266666667,0.6,0,76,idm43,idm43_76,,,,,1.0,3.0,0.013760329,0.03035805,0.000521775,0.955359846,-17.08722361,-17.45852847,-17.0563872,97.21504078,96.84373591,91.71761947,20.0,5.066666667,3.1,1.233333333,0.533333333,2,0.533333333,no_high,high,none,3,2,2,,3,2,6.569300953,0.908758536,0.028715041,10.50279758663653,0.856726661440906,-0.5621289047708435
532,532,5128,day3,20240606,20240821,test,idm43_0783,male,88,15:30:59,1,1,1.0,0.197050672,,4,,2024_08_21_15_30_59_345593,0.933333333,2.2,-0.667354177,65.30923971,24.2525074,-23.70247547,-8.278911964,21.77139659,0,1.243646397,1,0.7,0.4,5.433333333,0.666666667,19.42450987,111.9861973,108.6579447,9.787004709,42.40784881,107.133802,900,0,392,580,2.566666667,117.2204907,476,9.700528901,870,108.9764906,9.700528901,369,-178.4032922,-176.4104724,117.2178317,39.37546295,1,-2.201304285,88.13573794,-0.047205625,0.435790805,6,0.0,0.0,0.5,16.2,0.5,20.0,,,,0,88,idm43,idm43_88,,,,,1.0,1.0,0.000378307,0.891291774,0.017243162,0.091086758,-11.98619731,-8.657944737,90.21299529,89.23343486,92.56168744,87.70929214,20.0,3.066666667,2.3,1.8,0.5,1,0.5,no_high,high,none,1,3,0,,3,1,10.37672601,0.820029692,-0.75084958,7.989507055076302,1.4693607897361083,2.524445506697898
533,533,5129,day3,20240606,20240821,test,idm43_0783,male,89,15:33:18,2,2,1.0,0.197050672,,4,,2024_08_21_15_33_18_917076,1.0,1.733333333,0.877233388,72.66688286,18.59770989,-35.42156494,-9.88114277,118.0720621,1,1.598346983,2,0.6,1.4,3.2,2.633333333,21.69330773,116.9423543,115.5760165,42.71564298,40.80046847,108.4080315,900,17,407,764,0.0,116.9443023,528,42.71564298,899,115.5760165,42.71564298,362,161.3505477,166.5578408,115.5527098,49.57297909,1,-2.325699848,87.98783514,-0.128124287,0.615797506,6,0.0,0.0,0.566666667,21.0,0.566666667,20.0,,,,0,89,idm43,idm43_89,,,,,1.0,3.0,0.007462107,0.443553264,0.005995785,0.542988845,-16.94235432,-15.57601645,57.28435702,93.88270872,95.24904659,86.71472378,20.0,3.566666667,2.066666667,1.5,0.566666667,1,20.0,no_high,high,none,3,2,1,,3,1,20.99525197,0.223664978,-1.737267269,14.435469459376824,0.17749240025356555,-1.2637113976630383
534,534,5130,day3,20240606,20240821,test,idm43_0783,male,90,15:34:57,3,2,1.0,0.103003024,,4,,2024_08_21_15_34_57_934212,1.366666667,1.366666667,5.134042196,90.55760108,9.559630002,-34.01551963,-8.885801876,125.8541978,0,2.985143779,2,0.6,2.233333333,0.3,7.1,11.68959195,115.8631323,115.4699351,116.0191436,50.22783436,108.4152165,900,0,382,-2,0.9,115.8631323,539,114.8825703,743,115.5229091,114.8825703,358,-67.60811959,-88.0263587,115.4857738,69.12603082,1,-3.003740974,97.87501918,-0.228098169,0.305154036,4,0.0,0.0,0.766666667,21.0,0.766666667,20.0,,,,0,90,idm43,idm43_90,,,,,1.0,3.0,0.00903049,0.285617984,0.005834494,0.699517031,-15.8631323,-15.46993509,-16.01914356,103.7803431,104.1735404,96.72562455,20.0,2.733333333,1.933333333,1.166666667,0.766666667,1,20.0,no_high,high,none,3,2,3,,3,2,22.57662014,-1.747439951,1.938401821,22.807125143764505,0.034513851222604586,-0.08315948506903403
535,535,5131,day3,20240606,20240821,test,idm43_0783,male,91,15:37:02,4,2,1.0,0.197050672,,4,,2024_08_21_15_37_02_483544,2.033333333,1.166666667,4.742244957,103.1859945,1.819207043,-33.55038291,-9.374727333,111.739837,1,3.570296923,0,0.366666667,6.466666667,0.566666667,15.0,23.17893581,115.0701623,115.3792313,116.5366181,34.17908735,108.5032846,900,0,398,-2,0.0,115.380963,398,114.4786231,818,115.380963,114.4786231,375,-176.2174911,173.797924,114.9361802,71.73883427,1,-2.856382123,86.38372673,-0.264693244,0.511652844,2,0.666666667,0.666666667,1.533333333,21.0,1.533333333,0.566666667,0.666666667,1.233333333,0.3,0,91,idm43,idm43_91,,,,,1.0,3.0,0.028771308,0.035851381,0.000521775,0.934855536,-15.07016226,-15.37923134,-16.53661807,92.20029553,91.89122645,85.32434875,20.0,3.266666667,2.5,0.966666667,0.566666667,2,0.566666667,no_high,high,none,3,2,1,,3,2,22.99068574,-2.195908171,4.439151426,16.223620047098926,-0.08973329410287074,-1.6165048272632132
536,536,5132,day3,20240606,20240821,test,idm43_0783,male,92,15:42:26,5,3,1.0,0.197050672,,4,,2024_08_21_15_42_26_548468,2.466666667,1.533333333,4.672599296,92.06794008,7.015856824,-34.59625006,-9.068002183,74.27106718,0,2.844069398,1,0.333333333,1.033333333,0.3,4.666666667,21.67268011,117.4715022,114.0990071,115.2194179,27.83841961,110.8381458,900,0,445,-2,0.0,117.4721097,538,110.9633841,736,114.1225703,110.9633841,394,-164.8459561,178.8540859,112.4542376,56.65400868,1,-2.168579329,89.29819466,-0.135013512,0.248827193,8,0.0,0.0,1.966666667,21.0,1.966666667,20.0,,,,0,92,idm43,idm43_92,,,,,1.0,3.0,0.016958806,0.021828438,0.000829754,0.960383003,-17.47150225,-14.09900712,-15.21941788,92.426327,95.79882213,89.16546566,20.0,4.833333333,3.133333333,1.166666667,1.966666667,1,20.0,no_high,high,none,3,2,1,,3,2,8.247051743,0.434983479,-0.968043627,10.887423992046466,1.1618088629447998,0.4213331551046955
537,537,5133,day3,20240606,20240821,test,idm43_0783,male,93,15:44:05,6,3,1.0,0.197050672,,4,,2024_08_21_15_44_05_448463,2.766666667,1.266666667,1.933738185,104.3033966,28.51287924,-32.9415439,-9.13925877,107.3574233,0,2.266753154,2,0.366666667,1.3,0.333333333,4.5,20.39050503,115.8934964,115.8707505,60.43935599,34.56377015,108.4262378,900,0,459,828,0.0,115.9017415,536,60.43935599,899,115.8654351,60.43935599,397,-143.2672031,-145.6542749,115.8797313,68.46982573,1,-3.215073427,89.03229521,-0.159047496,0.498840675,6,0.7,0.7,2.166666667,21.0,2.166666667,1.1,0.7,1.8,0.366666667,0,93,idm43,idm43_93,,,,,1.0,3.0,0.016465796,0.010149717,0.001835501,0.971548986,-15.8934964,-15.87075053,39.56064401,95.48024549,95.50299137,88.03573277,20.0,5.3,3.233333333,1.066666667,1.1,2,1.1,no_high,high,none,3,2,2,,3,2,16.27233632,1.08652161,-0.073406345,16.406758856529667,0.5082759334126341,-0.5728856876837214
538,538,5134,day3,20240606,20240821,test,idm43_0783,male,94,15:49:41,7,4,1.0,0.197050672,,4,,2024_08_21_15_49_41_371146,3.5,1.366666667,4.823938761,94.61800157,10.19566463,-43.06811333,-12.76727545,146.0299162,1,3.261950821,1,0.433333333,2.133333333,0.4,8.2,19.62834074,117.4221107,115.3987173,116.7658426,36.93407944,108.7321013,900,58,461,-2,0.0,117.4221107,539,116.7092577,799,116.1540586,115.3113356,425,122.5953774,139.606163,116.7136056,64.76060839,1,-2.14393817,91.61578644,-0.151434768,0.414250714,8,0.766666667,0.766666667,3.033333333,21.0,3.033333333,0.4,0.766666667,1.166666667,1.866666667,0,94,idm43,idm43_94,,,,,1.0,3.0,0.014910008,0.00673305,0.00078247,0.977574472,-17.42211072,-15.39871726,-16.76584259,95.77037651,97.79376998,89.10376058,20.0,5.366666667,4.166666667,1.133333333,0.4,2,0.4,no_high,high,none,3,2,0,,3,2,13.89338145,1.371653404,0.940550213,17.512886662595854,0.6499762036410476,-1.0250693358357856
539,539,5135,day3,20240606,20240821,test,idm43_0783,male,95,15:51:48,8,4,1.0,0.058218429,,4,,2024_08_21_15_51_48_627165,1.6,1.433333333,5.350691909,99.75908341,8.964495553,-20.51205544,-4.623352296,35.53540097,2,2.843353427,1,0.4,1.933333333,0.2,4.233333333,6.229175598,113.8664208,112.7587826,111.7922447,36.12781571,107.2975407,900,0,407,-2,1.3,113.9157514,515,107.0905723,824,112.7633377,107.0905723,369,-55.22354817,-44.84335101,113.7370767,68.05191619,1,-4.087366208,100.8772193,-0.322407658,0.621585914,4,0.0,0.0,1.1,21.0,1.1,20.0,,,,0,95,idm43,idm43_95,,,,,1.0,3.0,0.027981473,0.084593,0.001182695,0.886242832,-13.86642076,-12.75878259,-11.79224475,106.529607,107.6372452,101.0683651,20.0,3.566666667,2.3,1.2,1.1,1,20.0,no_high,high,none,3,2,5,,3,2,12.1733253,0.179999584,-1.174118296,11.903824573486485,0.33237507901393115,-0.9752510774073451
540,540,5136,day3,20240606,20240821,test,idm43_0783,male,96,15:53:49,9,4,1.0,0.197050672,,4,,2024_08_21_15_53_49_451571,5.433333333,1.5,4.490569334,108.2041985,10.69388743,-30.18975397,-7.308477301,124.1767855,1,2.551151939,2,0.333333333,0.433333333,0.333333333,2.033333333,19.86229174,108.7368229,109.5677364,114.1208326,32.37431317,107.9020446,900,0,501,-2,2.3,109.6576067,527,105.7848668,643,109.6576067,105.7848668,484,-97.63401219,-112.0708144,116.3194305,62.51262855,1,-2.671791607,96.27966503,-0.081792654,0.38918921,2,0.6,0.6,4.966666667,21.0,4.966666667,0.333333333,0.6,0.933333333,4.033333333,0,96,idm43,idm43_96,,,,,1.0,3.0,0.014415977,0.00599392,0.001115804,0.978474299,-8.736822882,-9.567736395,-14.12083256,89.70544466,88.87453115,88.03975283,20.0,6.7,6.133333333,1.166666667,0.333333333,2,0.333333333,no_high,high,none,3,2,2,,3,2,22.29564121,-1.707396314,2.263203529,18.50951147658622,-0.8657494536617003,-0.684551395396352
541,541,5137,day3,20240606,20240821,test,idm43_0783,male,97,15:55:33,10,4,1.0,0.170179915,,4,,2024_08_21_15_55_33_074196,1.5,1.666666667,-0.660797742,88.86190767,22.90641621,-11.01432748,-2.782193946,10.36399243,2,1.564869483,1,0.333333333,1.066666667,0.433333333,1.733333333,17.46367404,107.9006982,110.2884758,8.437410476,26.65062392,110.0300209,900,0,387,569,1.066666667,112.9300242,511,8.437410476,899,111.9031027,8.437410476,370,67.60088143,77.62574751,112.2480093,54.46726317,1,,92.97947616,-0.166921783,0.370135159,0,0.0,0.0,1.033333333,16.53333333,1.033333333,20.0,,,,0,97,idm43,idm43_97,,,,,1.0,3.0,0.016057356,0.070495041,0.001182695,0.912264909,-7.900698229,-10.28847579,91.56258952,92.82480174,90.43702418,92.56634683,20.0,2.9,2.333333333,1.3,1.033333333,1,20.0,no_high,high,none,3,2,4,,3,2,2.812949108,0.694290876,-0.823464163,2.935295488002414,0.6214667956925042,-0.9490720396609484
542,542,6780,day3,20250717,20251004,test,idm55_0ED1,male,1,8:19:16,1,1,1.0,0.192572212,,0,,2025_10_04_08_19_16_526215,1.866666667,1.433333333,21.17945114,98.31288838,19.23499898,-38.51618782,-11.4455398,163.8706496,1,1.229550123,0,0.433333333,0.0,,0.0,20.31234086,118.6894311,110.9991076,118.6894311,38.73271041,109.4600212,437,49,391,-2,1.166666667,118.6894311,436,118.6894311,436,117.609046,117.609046,377,175.7508944,178.5676989,21.6743891,65.42101745,1,-2.378681628,97.00767013,-0.210206052,0.305115815,4,0.0,0.0,1.433333333,21.0,1.433333333,20.0,,,,0,1,idm55,idm55_1,,,,,1.0,3.0,0.05082483,0.093440004,0.000251322,0.855483844,-18.68943111,-10.99910762,-18.68943111,90.68676677,98.37709025,89.14768031,4.566666667,3.033333333,2.566666667,1.133333333,1.433333333,1,20.0,no_high,high,none,3,2,0,,4,1,28.32098999,-0.567049902,-1.431786517,20.978865886858394,-0.28265797746288573,-1.6278005094649464
543,543,6781,day3,20250717,20251004,test,idm55_0ED1,male,2,8:21:18,2,3,1.0,0.197050672,,0,,2025_10_04_08_21_18_144814,1.233333333,1.533333333,33.85631439,92.52859236,3.199140461,-35.03196817,-11.64976594,96.17660471,1,0.966458376,0,0.366666667,0.166666667,0.266666667,0.166666667,23.4915833,117.1744856,117.1744856,117.1744856,29.93228757,112.1951804,384,56,384,-2,0.0,117.1744856,383,117.1744856,383,117.1744856,117.1744856,355,-162.2739128,-173.2535248,23.80407035,56.22096513,1,-2.200331973,88.25408625,-0.105507939,0.472360627,8,0.0,0.0,0.8,21.0,0.8,20.0,,,,1,2,idm55,idm55_2,,,,,1.0,1.0,0.016796804,0.491571536,0.000738341,0.490893319,-17.17448564,-17.17448564,-17.17448564,93.68290234,93.68290234,88.70359709,2.8,2.8,1.833333333,1.033333333,0.8,1,0.8,no_high,high,none,1,3,3,,4,1,25.59308097,-1.515940126,2.320436789,15.167649701398982,0.38371922149091664,-1.0601432762960494
544,544,6782,day3,20250717,20251004,test,idm55_0ED1,male,3,8:27:14,3,5,1.0,0.192572212,,0,,2025_10_04_08_27_14_862015,2.5,1.9,9.386407884,86.70294226,20.35204134,-39.83343747,-9.419028784,116.9134157,2,2.051461418,0,0.433333333,0.666666667,0.533333333,1.8,18.48545372,111.8701068,108.8280952,117.537912,33.87922109,107.6683126,614,0,426,-2,0.0,111.8785902,535,111.721532,572,109.3806444,109.3806444,403,-179.1954069,-173.8521063,111.8079915,47.43428837,1,-2.041685867,91.80653561,-0.05883753,0.293114161,6,0.0,0.0,2.0,21.0,2.0,20.0,,,,0,3,idm55,idm55_3,,,,,1.0,3.0,0.017936723,0.024594006,0.00049642,0.956972851,-11.87010683,-8.828095211,-17.53791195,90.34264149,93.38465311,89.1828589,10.46666667,4.2,3.433333333,1.433333333,2.0,1,20.0,no_high,high,none,3,2,4,,4,1,18.93418415,0.34079103,-1.061178146,13.811106220777889,0.8845290480350342,-0.30638130278757325
545,545,6783,day3,20250717,20251004,test,idm55_0ED1,male,4,8:28:42,4,6,1.0,0.062696889,,0,,2025_10_04_08_28_42_998267,1.666666667,1.366666667,36.60576542,112.164327,3.101383004,-36.25104474,-11.87375708,94.72935905,1,1.088700988,0,0.333333333,0.0,,0.0,11.03591814,115.5206499,115.5206499,115.5206499,32.83431492,112.567998,385,26,385,-2,1.366666667,115.5206499,384,115.5206499,384,115.5206499,115.5206499,368,168.2745097,173.7622249,11.21693198,71.20592745,1,-3.327044381,101.979861,-0.098023046,0.439115499,4,0.0,0.0,1.233333333,21.0,1.233333333,20.0,,,,1,4,idm55,idm55_4,,,,,1.0,3.0,0.045827656,0.194143181,0.000155168,0.759873995,-15.52064985,-15.52064985,-15.52064985,104.4847317,104.4847317,101.5320799,2.833333333,2.833333333,2.266666667,1.033333333,1.233333333,1,20.0,no_high,high,none,3,2,1,,4,2,26.82208124,0.264079129,-1.141315732,20.112826389534536,0.2849473938633813,-0.67711860044668
546,546,6784,day3,20250717,20251004,test,idm55_0ED1,male,5,8:31:57,5,7,1.0,0.197050672,,0,,2025_10_04_08_31_57_640740,1.666666667,1.3,27.09335628,110.9291283,11.04745287,-35.53977601,-9.403187954,99.28039064,1,1.338300813,0,0.333333333,0.533333333,0.233333333,0.6,21.05958585,116.6738333,116.6738333,116.6738333,32.87530706,112.4500813,406,0,406,-2,0.0,116.6738333,405,116.6738333,405,116.6738333,116.6738333,363,-159.3435188,-166.3898988,20.70041598,67.5027343,1,-2.881660629,91.89626047,-0.011958683,0.722747295,6,0.533333333,0.533333333,1.166666667,21.0,1.166666667,0.366666667,0.533333333,0.9,0.266666667,0,5,idm55,idm55_5,,,,,1.0,3.0,0.066052385,0.162140284,0.000437029,0.771370301,-16.67383331,-16.67383331,-16.67383331,95.61424745,95.61424745,91.39049548,3.533333333,3.533333333,2.1,0.933333333,0.366666667,2,0.366666667,no_high,high,none,3,2,2,,4,2,13.05763542,0.259524082,-1.284297495,12.784841484521785,0.5155856369552756,-1.100732572327847
