,mice_id,num_stim,trial_index,tailbase_x,tailbase_y,speedx_tailbase
346,idm58_8B51,1,idm58_1,53.01537308832063,7.335015658674569,-33.977795831088365
347,idm58_8B51,1,idm58_1,51.9527137817059,7.221725828135361,-32.82682205321618
348,idm58_8B51,1,idm58_1,50.771163819006965,7.094775941074685,-31.600619612068964
349,idm58_8B51,1,idm58_1,50.02197913212865,7.175365012899951,-30.24043156550481
350,idm58_8B51,1,idm58_1,49.0237807215683,7.292325047662467,-28.87139228800564
351,idm58_8B51,1,idm58_1,48.09149380387931,7.492704922703913,-27.663373142718008
352,idm58_8B51,1,idm58_1,47.436400395805705,7.496320081958721,-26.58450697840683
353,idm58_8B51,1,idm58_1,46.6326693830819,7.076421682018816,-25.63502789808521
354,idm58_8B51,1,idm58_1,45.984213750621684,6.835898644728117,-25.025715066520227
355,idm58_8B51,1,idm58_1,45.446139469703255,6.711359808236282,-24.61655059733505
356,idm58_8B51,1,idm58_1,44.84963657369032,6.7168234261024535,-24.551276654716517
357,idm58_8B51,1,idm58_1,44.11001675957394,7.003266109395723,-24.82295271572447
358,idm58_8B51,1,idm58_1,43.10143103966347,7.177942412601542,-25.378877432340023
359,idm58_8B51,1,idm58_1,42.374455378605774,7.433958989555704,-26.022343076508623
360,idm58_8B51,1,idm58_1,41.19725073047911,7.3070131499191815,-26.632348503294928
361,idm58_8B51,1,idm58_1,40.133454907161806,7.09246486188246,-27.22313708398956
362,idm58_8B51,1,idm58_1,39.17002548905836,7.01473489047994,-27.537789989845823
363,idm58_8B51,1,idm58_1,38.00511529654344,7.117150911285644,-27.707230059474472
364,idm58_8B51,1,idm58_1,36.82579303609914,7.259850944701177,-27.733467081813664
365,idm58_8B51,1,idm58_1,35.86557241586539,7.2821044921875,-27.488546761024537
366,idm58_8B51,1,idm58_1,34.83081767034152,7.048334177356184,-26.94069616990633
367,idm58_8B51,1,idm58_1,34.12243425687998,6.899327447623094,-26.20272867622679
368,idm58_8B51,1,idm58_1,33.39834683769894,6.6545372110462955,-25.26254377693966
369,idm58_8B51,1,idm58_1,32.7576363561008,6.605859650224843,-24.25343156809516
370,idm58_8B51,1,idm58_1,32.321877719869036,6.788421954653308,-23.13480383268402
371,idm58_8B51,1,idm58_1,31.61061577834881,6.975242554034732,-21.86803357354526
372,idm58_8B51,1,idm58_1,30.81619384118037,7.0752179780752655,-20.71416702068137
373,idm58_8B51,1,idm58_1,30.193962279302056,6.96962230085378,-19.44649629061671
374,idm58_8B51,1,idm58_1,29.49354095863727,6.771497245808812,-17.987198159296256
375,idm58_8B51,1,idm58_1,28.744897007625998,6.678321089605438,-16.497283045113562
376,idm58_8B51,1,idm58_1,27.945948431283156,6.447951825291156,-14.944218400302551
377,idm58_8B51,1,idm58_1,27.498559117000998,6.402583033716015,-13.216583818592506
378,idm58_8B51,1,idm58_1,27.42402175377155,6.351804859758373,-11.312557959113892
379,idm58_8B51,1,idm58_1,27.363384864058357,6.398308144324021,-9.347072773333888
380,idm58_8B51,1,idm58_1,27.292726552138596,6.50164454938246,-7.550629390645723
381,idm58_8B51,1,idm58_1,27.313345749751328,6.592909511900075,-5.910142326860909
382,idm58_8B51,1,idm58_1,27.326689297703915,6.592558195483464,-4.358035464501824
383,idm58_8B51,1,idm58_1,27.349192976002985,6.590986175941852,-3.0298903892780173
384,idm58_8B51,1,idm58_1,27.338171030545425,6.567068732385611,-1.9456524836289788
385,idm58_8B51,1,idm58_1,27.383003538420095,6.546754710554129,-1.0523241280876992
386,idm58_8B51,1,idm58_1,27.407832057153517,6.5562475391661135,-0.35893334507626
387,idm58_8B51,1,idm58_1,27.42630126305537,6.574771385294056,0.0825208264257294
388,idm58_8B51,1,idm58_1,27.437841278804708,6.569043065888181,0.2614551817390583
389,idm58_8B51,1,idm58_1,27.437423584631965,6.577644651701344,0.3194350184433023
390,idm58_8B51,1,idm58_1,27.437264925605106,6.55739741236841,0.3871393583181366
391,idm58_8B51,1,idm58_1,27.443225971899867,6.560721561826508,0.5002849386604774
392,idm58_8B51,1,idm58_1,27.451311106390918,6.558070094262891,0.6235542600920094
393,idm58_8B51,1,idm58_1,27.482184857841514,6.550227805221112,0.5744052553050398
394,idm58_8B51,1,idm58_1,27.49410371249171,6.51449835901235,0.5668780177594497
395,idm58_8B51,1,idm58_1,27.492623974220823,6.403188933111945,0.7519204218128317
396,idm58_8B51,1,idm58_1,27.466163534068304,5.807355885796585,1.6825277394261853
397,idm58_8B51,1,idm58_1,27.54730953145723,5.378531296626326,3.3834954623518314
398,idm58_8B51,1,idm58_1,27.67734193675398,4.973804261387185,5.863810814976377
399,idm58_8B51,1,idm58_1,27.88861423968004,4.639727038477081,9.05700214092548
400,idm58_8B51,1,idm58_1,27.992701037176726,4.320777872829286,12.965290261832726
401,idm58_8B51,1,idm58_1,27.409276178091844,4.72711861607883,17.560715895432693
402,idm58_8B51,1,idm58_1,27.550842123259287,6.057988579140418,22.87551240389796
403,idm58_8B51,1,idm58_1,28.231984753191313,6.456103337538337,29.11776919579949
404,idm58_8B51,1,idm58_1,30.752060786482513,6.685639945518433,35.83124038332021
405,idm58_8B51,1,idm58_1,33.272136819773706,6.91517655349853,42.86088954611862
406,idm58_8B51,1,idm58_1,35.7922128530649,7.144713161478625,49.11630127600713
407,idm58_8B51,1,idm58_1,38.3122888863561,7.374249769458721,54.602598640583565
408,idm58_8B51,1,idm58_1,40.53550173812583,7.322981047693552,59.24978678169555
409,idm58_8B51,1,idm58_1,42.75871458989556,7.271712325928382,63.031044876543845
410,idm58_8B51,1,idm58_1,45.60164798159815,7.539603235867043,66.04446354468875
411,idm58_8B51,1,idm58_1,48.18284902395557,7.6264463874958555,68.32446855701883
